Id,Label,Degree,modularity_class,componentnumber,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks
36679,36679,16,27,1,2,9,0.219675,0.231044,412.154459,0.000014,0.000014,0.000278
290,290,13,12,1,8,7,0.263471,0.285538,6685.25885,0.005939,0.005939,0.000553
5800,5800,3,4,1,0,0,0,0,0,0,0,0
5997,5997,4,4,1,0,0,0,0,0,0,0,0
8188,8188,21,4,1,14,7,0.282077,0.308266,2103.291385,0.000028,0.000028,0.000836
8660,8660,24,4,1,10,7,0.265842,0.286601,2104.618623,0.000017,0.000017,0.000753
11040,11040,10,4,1,9,7,0.26785,0.291213,1641.078555,0.00001,0.00001,0.000556
11442,11442,8,4,1,0,0,0,0,0,0,0,0
18109,18109,24,4,1,14,7,0.268764,0.29389,15613.334839,0.00001,0.00001,0.000867
24259,24259,8,4,1,0,0,0,0,0,0,0,0
31271,31271,8,4,1,0,0,0,0,0,0,0,0
31612,31612,17,4,1,14,7,0.268002,0.292699,872.974687,0.000013,0.000013,0.000803
31990,31990,3,12,1,0,0,0,0,0,0,0,0
32803,32803,8,4,1,0,0,0,0,0,0,0,0
33029,33029,14,4,1,13,7,0.275822,0.301587,1435.283241,0.000012,0.000012,0.000756
34926,34926,31,6,1,18,7,0.289388,0.316388,3975.858951,0.000023,0.000023,0.001064
44572,44572,4,4,1,0,0,0,0,0,0,0,0
50972,50972,4,4,1,0,0,0,0,0,0,0,0
51763,51763,5,18,1,0,0,0,0,0,0,0,0
64787,64787,20,4,1,12,7,0.279079,0.3043,1254.794001,0.000012,0.000012,0.000727
457,457,15,4,1,12,7,0.273428,0.30136,669.657945,0.000004,0.000004,0.000687
1025,1025,8,4,1,0,0,0,0,0,0,0,0
4087,4087,6,4,1,0,0,0,0,0,0,0,0
6671,6671,8,4,1,0,0,0,0,0,0,0,0
7127,7127,8,4,1,0,0,0,0,0,0,0,0
7272,7272,5,4,1,0,0,0,0,0,0,0,0
16522,16522,3,4,1,0,0,0,0,0,0,0,0
17667,17667,25,19,1,13,7,0.266591,0.289353,4038.023805,0.000004,0.000004,0.000955
18678,18678,2,4,1,0,0,0,0,0,0,0,0
20519,20519,15,4,1,13,7,0.272902,0.29978,561.806993,0.000008,0.000008,0.000742
22107,22107,14,4,1,10,7,0.266842,0.290327,1463.209939,0.000004,0.000004,0.00066
27587,27587,43,6,1,34,7,0.30364,0.341333,7578.642552,0.000016,0.000016,0.001811
27910,27910,18,82,1,10,8,0.265295,0.290165,1052.594611,0.000006,0.000006,0.000635
36907,36907,5,4,1,0,0,0,0,0,0,0,0
39402,39402,9,4,1,0,0,0,0,0,0,0,0
39803,39803,12,4,1,10,7,0.268764,0.29397,741.969961,0.000005,0.000005,0.000607
44820,44820,14,4,1,9,8,0.255818,0.279866,571.630247,0.000005,0.000005,0.000569
46237,46237,23,21,1,12,8,0.266391,0.2897,1937.919261,0.000004,0.000004,0.000747
47869,47869,6,6,1,0,0,0,0,0,0,0,0
48851,48851,17,9,1,8,7,0.266742,0.289131,2805.239238,0.000011,0.000011,0.000589
58240,58240,6,4,1,0,0,0,0,0,0,0,0
58702,58702,7,4,1,0,0,0,0,0,0,0,0
61129,61129,17,4,1,13,7,0.279409,0.305469,927.767094,0.000014,0.000014,0.000747
61942,61942,16,4,1,13,7,0.272483,0.298563,6397.087501,0.000005,0.000005,0.000797
64507,64507,7,4,1,0,0,0,0,0,0,0,0
66882,66882,25,2,1,10,7,0.265195,0.288864,2677.367324,0.000003,0.000003,0.000694
67790,67790,9,4,1,0,0,0,0,0,0,0,0
5263,5263,23,4,1,15,7,0.281015,0.30829,4697.104274,0.000005,0.000005,0.000949
302,302,3,17,1,0,0,0,0,0,0,0,0
9494,9494,9,1,1,0,0,0,0,0,0,0,0
14347,14347,1,4,1,0,0,0,0,0,0,0,0
17378,17378,3,4,1,0,0,0,0,0,0,0,0
21858,21858,23,4,1,19,7,0.29135,0.32257,4726.280122,0.000023,0.000023,0.001102
23013,23013,10,16,1,4,8,0.230344,0.244982,421.147184,0,0,0.0004
23054,23054,12,4,1,7,7,0.247469,0.266237,1307.372723,0.000001,0.000001,0.000519
24697,24697,25,6,1,13,7,0.271284,0.296136,2217.962911,0.000004,0.000004,0.00084
33866,33866,3,29,1,0,0,0,0,0,0,0,0
38964,38964,4,8,1,0,0,0,0,0,0,0,0
44515,44515,37,21,1,23,7,0.289093,0.319778,15014.758768,0.000007,0.000007,0.001566
56382,56382,11,10,1,9,7,0.258476,0.278081,1223.408707,0.000003,0.000003,0.000655
63219,63219,2,4,1,0,0,0,0,0,0,0,0
65486,65486,22,6,1,15,7,0.281126,0.306931,2164.83527,0.000008,0.000008,0.000904
68302,68302,6,4,1,0,0,0,0,0,0,0,0
159,159,8,16,1,0,0,0,0,0,0,0,0
23018,23018,7,16,1,0,0,0,0,0,0,0,0
27723,27723,18,16,1,6,8,0.240461,0.257538,373.905485,0.000001,0.000001,0.000571
52364,52364,6,17,1,0,0,0,0,0,0,0,0
53268,53268,17,16,1,3,8,0.217551,0.229716,193.990779,0,0,0.000348
54815,54815,2,16,1,0,0,0,0,0,0,0,0
61338,61338,3,16,1,0,0,0,0,0,0,0,0
66513,66513,9,16,1,0,0,0,0,0,0,0,0
5830,5830,1,10,1,0,0,0,0,0,0,0,0
9356,9356,16,156,1,11,8,0.25591,0.278566,2139.413283,0.000002,0.000002,0.000762
18844,18844,33,10,1,17,8,0.281182,0.307612,7426.407494,0.000013,0.000013,0.001174
21380,21380,34,10,1,24,7,0.300424,0.330873,8493.253481,0.000029,0.000029,0.001437
30478,30478,11,10,1,8,7,0.263031,0.282856,1103.738655,0.000017,0.000017,0.000563
33384,33384,21,8,1,8,8,0.230532,0.247435,1470.146494,0,0,0.000649
42341,42341,12,10,1,9,8,0.261479,0.283814,1577.700338,0.000002,0.000002,0.000639
51028,51028,28,10,1,19,7,0.29123,0.319132,5404.654003,0.000021,0.000021,0.001189
51204,51204,9,18,1,0,0,0,0,0,0,0,0
6700,6700,13,20,1,7,8,0.245796,0.263936,1938.550601,0.000001,0.000001,0.000618
2198,2198,5,20,1,0,0,0,0,0,0,0,0
8495,8495,12,20,1,6,8,0.223096,0.236908,350.736929,0.000001,0.000001,0.000574
9935,9935,4,20,1,0,0,0,0,0,0,0,0
38161,38161,11,20,1,3,9,0.202254,0.212534,0,0,0,0.00035
38767,38767,13,4,1,8,8,0.265444,0.286576,2946.34424,0.000009,0.000009,0.000623
41534,41534,12,20,1,5,8,0.219879,0.231758,393.042113,0,0,0.00052
43226,43226,43,10,1,30,7,0.302733,0.336757,25318.73597,0.000009,0.000009,0.001939
50685,50685,2,20,1,0,0,0,0,0,0,0,0
54076,54076,14,20,1,8,7,0.262933,0.28469,1055.449478,0.000003,0.000003,0.000562
58712,58712,4,20,1,0,0,0,0,0,0,0,0
12639,12639,25,7,1,14,7,0.29123,0.31667,6076.776917,0.000232,0.000232,0.000937
16411,16411,17,4,1,10,8,0.253486,0.274293,1730.506739,0.000002,0.000002,0.000757
25404,25404,2,4,1,0,0,0,0,0,0,0,0
53029,53029,2,4,1,0,0,0,0,0,0,0,0
64908,64908,13,29,1,8,7,0.239204,0.254775,2475.212472,0.000008,0.000008,0.000759
65797,65797,5,14,1,0,0,0,0,0,0,0,0
5544,5544,22,28,1,13,7,0.273428,0.298161,3358.632437,0.000004,0.000004,0.000859
10553,10553,3,20,1,0,0,0,0,0,0,0,0
8391,8391,18,28,1,4,7,0.23772,0.251298,586.759686,0.000015,0.000015,0.00039
31328,31328,3,20,1,0,0,0,0,0,0,0,0
6541,6541,1,20,1,0,0,0,0,0,0,0,0
249,249,3,20,1,0,0,0,0,0,0,0,0
643,643,35,21,1,23,7,0.286465,0.315041,12688.80275,0.000013,0.000013,0.001475
8012,8012,11,1,1,7,8,0.23788,0.253046,933.334571,0.000002,0.000002,0.000612
8484,8484,5,20,1,0,0,0,0,0,0,0,0
12357,12357,6,20,1,0,0,0,0,0,0,0,0
16535,16535,9,25,1,0,0,0,0,0,0,0,0
17543,17543,16,27,1,3,8,0.217385,0.229272,125.616215,0.000001,0.000001,0.000318
21342,21342,4,25,1,0,0,0,0,0,0,0,0
24144,24144,12,4,1,5,8,0.252179,0.26954,1004.133521,0.000001,0.000001,0.00044
37967,37967,2,20,1,0,0,0,0,0,0,0,0
40906,40906,2,20,1,0,0,0,0,0,0,0,0
46850,46850,14,10,1,9,7,0.266291,0.287348,1118.411102,0.000003,0.000003,0.000618
49118,49118,6,5,1,0,0,0,0,0,0,0,0
50842,50842,2,20,1,0,0,0,0,0,0,0,0
56608,56608,5,27,1,0,0,0,0,0,0,0,0
56623,56623,6,20,1,0,0,0,0,0,0,0,0
63216,63216,4,20,1,0,0,0,0,0,0,0,0
97,97,30,29,1,13,8,0.24648,0.264522,6337.156674,0.000008,0.000008,0.001232
116,116,14,29,1,7,8,0.229079,0.244326,756.408934,0,0,0.000661
442,442,4,29,1,0,0,0,0,0,0,0,0
1301,1301,3,29,1,0,0,0,0,0,0,0,0
3682,3682,17,17,1,7,8,0.23438,0.249796,1975.739402,0,0,0.000641
6902,6902,3,29,1,0,0,0,0,0,0,0,0
7491,7491,7,29,1,0,0,0,0,0,0,0,0
10852,10852,1,29,1,0,0,0,0,0,0,0,0
11185,11185,3,29,1,0,0,0,0,0,0,0,0
11599,11599,14,29,1,9,8,0.230494,0.24713,3181.606811,0.000001,0.000001,0.000847
12697,12697,12,29,1,8,7,0.247081,0.265471,2960.269059,0.000002,0.000002,0.000685
16026,16026,13,29,1,2,8,0.20447,0.213883,0,0.000001,0.000001,0.000267
16427,16427,3,156,1,0,0,0,0,0,0,0,0
16933,16933,7,2,1,0,0,0,0,0,0,0,0
22605,22605,10,29,1,5,8,0.2112,0.222938,759.064202,0,0,0.000556
28998,28998,3,29,1,0,0,0,0,0,0,0,0
34633,34633,10,7,1,3,8,0.210855,0.221655,239.501366,0.000001,0.000001,0.000348
37152,37152,25,51,1,13,7,0.27364,0.294818,9933.655049,0.000228,0.000228,0.001016
39174,39174,2,29,1,0,0,0,0,0,0,0,0
40272,40272,8,29,1,0,0,0,0,0,0,0,0
40317,40317,2,17,1,0,0,0,0,0,0,0,0
51548,51548,14,1,1,10,8,0.245074,0.263361,3755.267576,0.000001,0.000001,0.000863
52695,52695,4,29,1,0,0,0,0,0,0,0,0
56800,56800,3,29,1,0,0,0,0,0,0,0,0
58019,58019,8,27,1,0,0,0,0,0,0,0,0
58376,58376,10,21,1,7,8,0.236926,0.253961,2577.320404,0.000001,0.000001,0.000602
59111,59111,2,29,1,0,0,0,0,0,0,0,0
59834,59834,10,51,1,2,9,0.198627,0.207535,275.793179,0,0,0.000315
67415,67415,10,29,1,5,8,0.234963,0.249026,1261.369539,0.000001,0.000001,0.000477
68280,68280,2,29,1,0,0,0,0,0,0,0,0
18130,18130,2,29,1,0,0,0,0,0,0,0,0
20749,20749,2,29,1,0,0,0,0,0,0,0,0
63272,63272,9,29,1,0,0,0,0,0,0,0,0
215,215,15,29,1,9,8,0.220563,0.236009,1658.167992,0,0,0.000846
702,702,16,3,1,8,8,0.249736,0.267202,4284.025072,0.000009,0.000009,0.000706
818,818,9,29,1,0,0,0,0,0,0,0,0
7743,7743,2,29,1,0,0,0,0,0,0,0,0
11660,11660,22,3,1,13,8,0.247469,0.268112,7433.250362,0.000002,0.000002,0.001128
14103,14103,10,29,1,4,8,0.204234,0.214931,317.032873,0,0,0.000491
24558,24558,9,29,1,0,0,0,0,0,0,0,0
56475,56475,4,29,1,0,0,0,0,0,0,0,0
63850,63850,21,3,1,11,8,0.247383,0.264764,3781.160743,0.000009,0.000009,0.000932
7901,7901,7,266,1,0,0,0,0,0,0,0,0
23236,23236,12,27,1,3,9,0.216224,0.227664,805.10494,0,0,0.000387
44598,44598,2,23,1,0,0,0,0,0,0,0,0
58689,58689,4,27,1,0,0,0,0,0,0,0,0
59197,59197,4,23,1,0,0,0,0,0,0,0,0
60184,60184,10,23,1,4,9,0.203589,0.213992,258.229435,0,0,0.000472
66518,66518,8,23,1,0,0,0,0,0,0,0,0
52419,52419,28,16,1,10,8,0.257257,0.278967,3960.394155,0.000002,0.000002,0.000829
12799,12799,21,4,1,9,7,0.27196,0.29285,3452.284726,0.000018,0.000018,0.000681
23659,23659,6,16,1,0,0,0,0,0,0,0,0
25948,25948,9,16,1,0,0,0,0,0,0,0,0
29715,29715,41,21,1,24,7,0.279464,0.306903,7184.020676,0.000012,0.000012,0.001361
30808,30808,5,16,1,0,0,0,0,0,0,0,0
33755,33755,30,21,1,25,7,0.28786,0.319872,9059.464034,0.000007,0.000007,0.00144
38011,38011,6,16,1,0,0,0,0,0,0,0,0
38374,38374,5,16,1,0,0,0,0,0,0,0,0
39648,39648,2,4,1,0,0,0,0,0,0,0,0
41823,41823,4,16,1,0,0,0,0,0,0,0,0
42378,42378,6,16,1,0,0,0,0,0,0,0,0
43393,43393,13,5,1,6,8,0.235901,0.251049,1794.854733,0.000001,0.000001,0.000588
43541,43541,11,20,1,4,8,0.233723,0.249944,639.61004,0,0,0.000417
44029,44029,7,16,1,0,0,0,0,0,0,0,0
52429,52429,9,16,1,0,0,0,0,0,0,0,0
52463,52463,3,16,1,0,0,0,0,0,0,0,0
56014,56014,6,16,1,0,0,0,0,0,0,0,0
56097,56097,2,16,1,0,0,0,0,0,0,0,0
59220,59220,3,16,1,0,0,0,0,0,0,0,0
59861,59861,5,16,1,0,0,0,0,0,0,0,0
60216,60216,16,16,1,4,8,0.237561,0.252288,318.300388,0.000001,0.000001,0.000357
61425,61425,3,16,1,0,0,0,0,0,0,0,0
62668,62668,5,16,1,0,0,0,0,0,0,0,0
67052,67052,9,16,1,0,0,0,0,0,0,0,0
2127,2127,1,16,1,0,0,0,0,0,0,0,0
12267,12267,4,9,1,0,0,0,0,0,0,0,0
25931,25931,1,16,1,0,0,0,0,0,0,0,0
28489,28489,6,9,1,0,0,0,0,0,0,0,0
43430,43430,1,16,1,0,0,0,0,0,0,0,0
55387,55387,28,6,1,17,7,0.282639,0.308793,4150.80623,0.000013,0.000013,0.001026
55961,55961,2,16,1,0,0,0,0,0,0,0,0
59343,59343,21,9,1,13,7,0.255403,0.277482,1316.229841,0.000002,0.000002,0.000844
62313,62313,3,16,1,0,0,0,0,0,0,0,0
66585,66585,4,20,1,0,0,0,0,0,0,0,0
66624,66624,1,16,1,0,0,0,0,0,0,0,0
7660,7660,10,4,1,7,7,0.267446,0.288386,434.201202,0.000011,0.000011,0.00047
12949,12949,13,4,1,9,8,0.258523,0.280363,1154.971881,0.000004,0.000004,0.000638
13052,13052,20,4,1,16,7,0.279299,0.306031,3018.704982,0.000038,0.000038,0.000958
15587,15587,27,32,1,10,8,0.255818,0.278074,1807.761404,0.000014,0.000014,0.000701
21394,21394,2,4,1,0,0,0,0,0,0,0,0
25569,25569,29,4,1,23,7,0.278039,0.310704,2334.083874,0.000039,0.000039,0.001248
36104,36104,2,4,1,0,0,0,0,0,0,0,0
37332,37332,20,4,1,16,7,0.272012,0.298057,3768.167211,0.000029,0.000029,0.001032
42234,42234,2,4,1,0,0,0,0,0,0,0,0
46791,46791,1,4,1,0,0,0,0,0,0,0,0
58887,58887,23,4,1,20,7,0.278094,0.308639,1956.338472,0.000017,0.000017,0.001097
62597,62597,15,4,1,5,8,0.237601,0.255005,58.966147,0.000001,0.000001,0.000392
10225,10225,6,33,1,0,0,0,0,0,0,0,0
16663,16663,8,4,1,0,0,0,0,0,0,0,0
23700,23700,4,4,1,0,0,0,0,0,0,0,0
26981,26981,5,4,1,0,0,0,0,0,0,0,0
27434,27434,13,4,1,7,7,0.257304,0.278309,702.075357,0.00001,0.00001,0.000507
56150,56150,14,4,1,9,8,0.266893,0.289435,1362.294534,0.000003,0.000003,0.000626
56237,56237,6,82,1,0,0,0,0,0,0,0,0
58792,58792,4,4,1,0,0,0,0,0,0,0,0
64619,64619,3,4,1,0,0,0,0,0,0,0,0
65099,65099,6,4,1,0,0,0,0,0,0,0,0
55811,55811,3,10,1,0,0,0,0,0,0,0,0
5138,5138,39,6,1,29,6,0.302345,0.335614,9495.794163,0.000025,0.000025,0.001641
65013,65013,20,6,1,8,7,0.245201,0.262917,920.841821,0.000003,0.000003,0.00055
16612,16612,2,6,1,0,0,0,0,0,0,0,0
29214,29214,7,6,1,0,0,0,0,0,0,0,0
31319,31319,7,54,1,0,0,0,0,0,0,0,0
34463,34463,16,54,1,9,8,0.228599,0.246014,240.699104,0,0,0.000681
35606,35606,37,6,1,21,6,0.29153,0.31937,3331.653321,0.000024,0.000024,0.001192
41378,41378,13,54,1,8,8,0.240502,0.26007,520.14709,0.000001,0.000001,0.000597
48570,48570,43,6,1,23,6,0.293703,0.32185,4332.877195,0.000024,0.000024,0.00131
49096,49096,8,54,1,0,0,0,0,0,0,0,0
50110,50110,2,6,1,0,0,0,0,0,0,0,0
51406,51406,2,6,1,0,0,0,0,0,0,0,0
54094,54094,5,6,1,0,0,0,0,0,0,0,0
55574,55574,4,6,1,0,0,0,0,0,0,0,0
58588,58588,27,6,1,18,7,0.28451,0.311668,2160.148238,0.000016,0.000016,0.001028
60956,60956,9,6,1,0,0,0,0,0,0,0,0
66466,66466,12,6,1,7,7,0.245286,0.260991,80.634446,0.000004,0.000004,0.000469
66652,66652,3,5,1,0,0,0,0,0,0,0,0
68111,68111,38,54,1,18,8,0.252583,0.276643,6007.946128,0.000001,0.000001,0.001354
68128,68128,5,6,1,0,0,0,0,0,0,0,0
6672,6672,2,5,1,0,0,0,0,0,0,0,0
6738,6738,21,5,1,11,7,0.243183,0.260968,2288.71131,0.000016,0.000016,0.000853
18910,18910,6,5,1,0,0,0,0,0,0,0,0
20176,20176,4,5,1,0,0,0,0,0,0,0,0
26028,26028,7,5,1,0,0,0,0,0,0,0,0
31760,31760,16,5,1,10,8,0.237124,0.254037,1048.947572,0.000019,0.000019,0.000806
38203,38203,18,5,1,5,8,0.223695,0.239838,2814.944415,0,0,0.000477
55126,55126,5,5,1,0,0,0,0,0,0,0,0
68400,68400,8,5,1,0,0,0,0,0,0,0,0
68537,68537,9,20,1,0,0,0,0,0,0,0,0
6381,6381,1,4,1,0,0,0,0,0,0,0,0
14546,14546,13,4,1,7,8,0.261431,0.282425,296.426849,0.000222,0.000222,0.00046
19974,19974,28,4,1,20,7,0.295663,0.325544,5724.489881,0.000233,0.000233,0.001139
24721,24721,2,4,1,0,0,0,0,0,0,0,0
31296,31296,14,18,1,9,8,0.243601,0.263312,1406.989461,0.000004,0.000004,0.000682
46740,46740,7,4,1,0,0,0,0,0,0,0,0
49418,49418,25,4,1,21,8,0.300551,0.331121,8601.784543,0.000446,0.000446,0.001254
52259,52259,6,4,1,0,0,0,0,0,0,0,0
53058,53058,4,4,1,0,0,0,0,0,0,0,0
62083,62083,4,4,1,0,0,0,0,0,0,0,0
12242,12242,5,10,1,0,0,0,0,0,0,0,0
56343,56343,18,10,1,15,7,0.273376,0.29909,1311.345543,0.000004,0.000004,0.000896
62044,62044,26,10,1,15,7,0.276575,0.301075,1612.742279,0.000004,0.000004,0.000895
8851,8851,23,25,1,10,8,0.241074,0.258327,4497.183675,0.000008,0.000008,0.000894
487,487,3,25,1,0,0,0,0,0,0,0,0
5702,5702,32,10,1,25,7,0.275983,0.3045,8168.242007,0.000006,0.000006,0.001479
8123,8123,5,25,1,0,0,0,0,0,0,0,0
8527,8527,9,25,1,0,0,0,0,0,0,0,0
9169,9169,4,25,1,0,0,0,0,0,0,0,0
11490,11490,5,10,1,0,0,0,0,0,0,0,0
16570,16570,17,25,1,5,9,0.198739,0.209092,1417,0.000001,0.000001,0.000593
20030,20030,10,25,1,6,9,0.204293,0.216612,119.576951,0.000001,0.000001,0.00058
22862,22862,13,25,1,8,8,0.226554,0.239883,1751.959117,0.000008,0.000008,0.000772
36472,36472,9,10,1,0,0,0,0,0,0,0,0
36481,36481,9,25,1,0,0,0,0,0,0,0,0
36494,36494,8,25,1,0,0,0,0,0,0,0,0
45766,45766,4,10,1,0,0,0,0,0,0,0,0
46786,46786,10,25,1,5,9,0.199662,0.21052,307.546696,0.000001,0.000001,0.000543
47775,47775,5,25,1,0,0,0,0,0,0,0,0
48438,48438,2,25,1,0,0,0,0,0,0,0,0
49069,49069,11,25,1,9,8,0.245669,0.263369,4403.766514,0.000008,0.000008,0.000768
50109,50109,12,25,1,5,9,0.2112,0.224584,623.086262,0,0,0.000502
60403,60403,16,25,1,8,8,0.219064,0.235962,2647.485952,0.000001,0.000001,0.000677
64063,64063,15,25,1,8,8,0.211863,0.22482,1877.662086,0.000001,0.000001,0.000827
64208,64208,9,25,1,0,0,0,0,0,0,0,0
67757,67757,18,18,1,11,7,0.278094,0.298569,7804.641698,0.000231,0.000231,0.000817
486,486,6,25,1,0,0,0,0,0,0,0,0
1747,1747,6,25,1,0,0,0,0,0,0,0,0
9105,9105,10,25,1,1,10,0.165809,0.17138,0,0,0,0.000206
10621,10621,6,25,1,0,0,0,0,0,0,0,0
10923,10923,7,25,1,0,0,0,0,0,0,0,0
15389,15389,2,25,1,0,0,0,0,0,0,0,0
18248,18248,3,25,1,0,0,0,0,0,0,0,0
38092,38092,5,25,1,0,0,0,0,0,0,0,0
39021,39021,3,25,1,0,0,0,0,0,0,0,0
49220,49220,2,25,1,0,0,0,0,0,0,0,0
58718,58718,6,25,1,0,0,0,0,0,0,0,0
8411,8411,13,10,1,6,8,0.217485,0.231442,724.941383,0.000001,0.000001,0.0005
33979,33979,1,25,1,0,0,0,0,0,0,0,0
13527,13527,15,25,1,7,8,0.221459,0.237695,1968.454437,0.000001,0.000001,0.000603
36456,36456,16,29,1,10,8,0.243016,0.261253,2939.692224,0.000001,0.000001,0.000741
39773,39773,21,4,1,14,7,0.2755,0.300426,3755.670707,0.000003,0.000003,0.000915
2869,2869,16,20,1,11,7,0.247254,0.267993,3547.264292,0,0,0.000845
3465,3465,23,4,1,19,7,0.281461,0.309886,1746.51916,0.000014,0.000014,0.001066
9513,9513,4,4,1,0,0,0,0,0,0,0,0
12377,12377,3,4,1,0,0,0,0,0,0,0,0
24856,24856,15,4,1,11,8,0.264651,0.287576,1627.402731,0.000009,0.000009,0.000709
41896,41896,16,21,1,10,7,0.265941,0.285326,2695.713124,0.000011,0.000011,0.000731
44574,44574,3,4,1,0,0,0,0,0,0,0,0
60043,60043,3,4,1,0,0,0,0,0,0,0,0
62646,62646,3,32,1,0,0,0,0,0,0,0,0
66778,66778,15,54,1,6,7,0.251999,0.270424,2633.757028,0.000002,0.000002,0.00049
67080,67080,11,5,1,4,8,0.236767,0.252576,71.857396,0,0,0.000349
9757,9757,9,54,1,0,0,0,0,0,0,0,0
12458,12458,3,54,1,0,0,0,0,0,0,0,0
15510,15510,5,54,1,0,0,0,0,0,0,0,0
16320,16320,24,9,1,18,7,0.267043,0.293853,6245.884728,0.00001,0.00001,0.00121
18548,18548,4,82,1,0,0,0,0,0,0,0,0
24603,24603,18,54,1,6,8,0.216356,0.228302,468.551478,0,0,0.000427
34402,34402,5,54,1,0,0,0,0,0,0,0,0
49642,49642,16,14,1,9,7,0.253803,0.272936,3970.419787,0.000026,0.000026,0.000704
55867,55867,10,54,1,2,8,0.20447,0.213942,0,0,0,0.000235
65017,65017,7,54,1,0,0,0,0,0,0,0,0
67282,67282,7,54,1,0,0,0,0,0,0,0,0
68207,68207,3,54,1,0,0,0,0,0,0,0,0
68267,68267,3,54,1,0,0,0,0,0,0,0,0
7912,7912,5,27,1,0,0,0,0,0,0,0,0
12272,12272,3,27,1,0,0,0,0,0,0,0,0
21428,21428,3,27,1,0,0,0,0,0,0,0,0
24059,24059,30,27,1,17,7,0.2717,0.295149,3986.511998,0.000004,0.000004,0.001098
39835,39835,13,27,1,5,7,0.232345,0.246177,442.465311,0.000001,0.000001,0.000453
39837,39837,5,27,1,0,0,0,0,0,0,0,0
12121,12121,3,27,1,0,0,0,0,0,0,0,0
13496,13496,21,27,1,9,7,0.270353,0.289972,1492.93704,0.000018,0.000018,0.00061
15005,15005,17,4,1,15,7,0.268357,0.293955,1565.095686,0.000004,0.000004,0.000915
15168,15168,12,54,1,7,7,0.263129,0.282522,994.714825,0.000009,0.000009,0.000466
16044,16044,4,27,1,0,0,0,0,0,0,0,0
17217,17217,9,10,1,0,0,0,0,0,0,0,0
18264,18264,4,27,1,0,0,0,0,0,0,0,0
21411,21411,16,4,1,10,7,0.255036,0.275977,1489.727305,0.000002,0.000002,0.000705
21790,21790,10,27,1,5,7,0.228341,0.241166,367.681954,0.000001,0.000001,0.00045
29106,29106,19,27,1,13,7,0.262544,0.284965,2428.673093,0.000003,0.000003,0.000861
30461,30461,7,27,1,0,0,0,0,0,0,0,0
32081,32081,15,17,1,10,7,0.262107,0.282873,4972.148114,0.000003,0.000003,0.000746
33786,33786,5,27,1,0,0,0,0,0,0,0,0
38465,38465,10,27,1,5,7,0.246566,0.262084,0,0.000001,0.000001,0.000377
38504,38504,1,27,1,0,0,0,0,0,0,0,0
42198,42198,9,27,1,0,0,0,0,0,0,0,0
46186,46186,13,21,1,10,7,0.260088,0.28109,1898.009669,0.00001,0.00001,0.000676
46443,46443,11,4,1,8,7,0.276575,0.299139,894.790695,0.000024,0.000024,0.000527
56083,56083,12,4,1,10,8,0.247469,0.26854,387.211984,0.000002,0.000002,0.000643
61475,61475,21,27,1,16,7,0.288329,0.314758,4037.814214,0.000013,0.000013,0.00096
61826,61826,8,9,1,0,0,0,0,0,0,0,0
63303,63303,19,27,1,13,7,0.275768,0.300351,1976.430875,0.000004,0.000004,0.000801
1197,1197,1,27,1,0,0,0,0,0,0,0,0
8923,8923,4,27,1,0,0,0,0,0,0,0,0
16266,16266,18,27,1,11,7,0.245286,0.262172,1670.919229,0.000009,0.000009,0.000883
31156,31156,8,27,1,0,0,0,0,0,0,0,0
36340,36340,8,27,1,0,0,0,0,0,0,0,0
38730,38730,16,13,1,8,8,0.255542,0.275369,3733.436359,0.000004,0.000004,0.000679
666,666,11,54,1,7,7,0.257818,0.275593,2172.44096,0.000046,0.000046,0.000531
896,896,2,13,1,0,0,0,0,0,0,0,0
8206,8206,5,17,1,0,0,0,0,0,0,0,0
11610,11610,3,34,1,0,0,0,0,0,0,0,0
17030,17030,24,1,1,13,7,0.252448,0.273447,5467.85192,0.000031,0.000031,0.001035
24765,24765,12,22,1,3,8,0.231699,0.246769,397.402288,0,0,0.000295
25281,25281,1,13,1,0,0,0,0,0,0,0,0
35103,35103,6,13,1,0,0,0,0,0,0,0,0
35336,35336,19,143,1,8,7,0.241485,0.257578,2626.99301,0.000001,0.000001,0.000775
40221,40221,14,25,1,5,8,0.21378,0.225542,855.470379,0,0,0.000575
40316,40316,8,34,1,0,0,0,0,0,0,0,0
40400,40400,2,13,1,0,0,0,0,0,0,0,0
43864,43864,35,1,1,18,7,0.278203,0.304831,7647.09522,0.00002,0.00002,0.001196
50892,50892,7,13,1,0,0,0,0,0,0,0,0
51962,51962,18,4,1,16,7,0.290753,0.31985,7659.339294,0.000008,0.000008,0.001017
136,136,7,54,1,0,0,0,0,0,0,0,0
2270,2270,10,51,1,4,8,0.21876,0.230725,818.43176,0,0,0.000492
3470,3470,5,25,1,0,0,0,0,0,0,0,0
3542,3542,15,25,1,5,8,0.222606,0.235155,884.829474,0,0,0.000548
6580,6580,1,25,1,0,0,0,0,0,0,0,0
16921,16921,10,25,1,4,8,0.198516,0.207457,80.901846,0,0,0.000484
23935,23935,1,25,1,0,0,0,0,0,0,0,0
26234,26234,7,25,1,0,0,0,0,0,0,0,0
26969,26969,8,25,1,0,0,0,0,0,0,0,0
40948,40948,2,25,1,0,0,0,0,0,0,0,0
